Username,Time,Message
1, 07/21/06 7:51:55 AM , i left u an email
0, 07/21/06 8:03:02 AM , hey
1, 07/21/06 8:03:13 AM , yea i had to work last night
1, 07/21/06 8:03:16 AM , just got in
1, 07/21/06 8:03:22 AM , i need ur #
0, 07/21/06 8:03:39 AM , k i left u a message with it didnt u get it ?
1, 07/21/06 8:03:45 AM , no
1, 07/21/06 8:03:51 AM , nothing came up
1, 07/21/06 8:03:55 AM , r they gone yet
0, 07/21/06 8:04:03 AM , not yet soon
1, 07/21/06 8:04:11 AM , ok ur #
0, 07/21/06 8:04:20 AM , ok
0, 07/21/06 8:05:01 AM , EDIT
1, 07/21/06 8:05:09 AM , ok tell me this
0, 07/21/06 8:05:13 AM , k
1, 07/21/06 8:05:17 AM , is that town
1, 07/21/06 8:05:28 AM , below or north of colombus
1, 07/21/06 8:05:43 AM , cuz i dont see it anywhere on a road map
0, 07/21/06 8:05:53 AM , above columbus
1, 07/21/06 8:06:06 AM , how far above columbus
0, 07/21/06 8:06:24 AM , i sent u the directions
0, 07/21/06 8:06:39 AM , ill give u the address
0, 07/21/06 8:07:09 AM , its EDIT ADDRESS
1, 07/21/06 8:07:48 AM , damn this will be a long ride
1, 07/21/06 8:07:59 AM , what time r they leaving
0, 07/21/06 8:08:17 AM , by like 12 they said
1, 07/21/06 8:08:46 AM , ok i wish it was closer
1, 07/21/06 8:08:55 AM , its like a 3 hour trip
0, 07/21/06 8:09:10 AM , too far ? 
1, 07/21/06 8:09:30 AM , i thought i would get to u before i got to colombus
1, 07/21/06 8:09:38 AM , did u call me yesterday
0, 07/21/06 8:09:55 AM , i didnt check email late last night
0, 07/21/06 8:10:05 AM , didnt c it til today sry
1, 07/21/06 8:10:23 AM , so did u call me at home last night
0, 07/21/06 8:10:43 AM , HIS-GF said i should call u
1, 07/21/06 8:10:51 AM , so u did
1, 07/21/06 8:10:55 AM , just asking
0, 07/21/06 8:11:07 AM , i asked her if ud be mad
0, 07/21/06 8:11:13 AM , she said no
1, 07/21/06 8:11:19 AM , did u boo
0, 07/21/06 8:11:26 AM , yea
1, 07/21/06 8:11:30 AM , ok
1, 07/21/06 8:11:45 AM , please dont call unless i tell u its cool
0, 07/21/06 8:11:49 AM , ok
1, 07/21/06 8:11:51 AM , ok
0, 07/21/06 8:11:53 AM , i wont
1, 07/21/06 8:12:02 AM , r u sure u wanta do this
0, 07/21/06 8:12:09 AM , yea
1, 07/21/06 8:12:10 AM , have sex today
1, 07/21/06 8:12:25 AM , cuz u know its no turning back
0, 07/21/06 8:12:48 AM , yea it sounds cool
1, 07/21/06 8:13:24 AM , damn its a long ride though
1, 07/21/06 8:13:33 AM , i wish u could meet me closer
1, 07/21/06 8:13:35 AM , haaaaaaaaaaaaa
0, 07/21/06 8:13:54 AM , i cant drive
1, 07/21/06 8:13:58 AM , i know
1, 07/21/06 8:14:13 AM , how far above colombus is it
0, 07/21/06 8:14:34 AM , like 15 min i think
1, 07/21/06 8:15:41 AM , ok
1, 07/21/06 8:17:09 AM , what time can i call u
0, 07/21/06 8:18:03 AM , u can now if u want im in my room just got ta watch for grandpa
0, 07/21/06 8:18:27 AM , n u can call bfore u get here make sure ther gone
1, 07/21/06 8:18:53 AM , r they packed
0, 07/21/06 8:19:00 AM , yep
1, 07/21/06 8:20:39 AM , co call u now
0, 07/21/06 8:20:45 AM , if u wan na
1, 07/21/06 8:21:08 AM , if i do
1, 07/21/06 8:21:14 AM , how long can u talk
0, 07/21/06 8:21:43 AM , long as u want long as they dont come back up grampas puttin stuff in the car
1, 07/21/06 8:21:54 AM , ok
1, 07/21/06 8:21:58 AM , calling now
0, 07/21/06 8:22:38 AM , ?
1, 07/21/06 8:52:14 AM , u there
0, 07/21/06 8:52:19 AM , 
0, 07/21/06 8:53:33 AM , wats up ?
1, 07/21/06 8:54:47 AM , i really wanta see u but i am afraif something bad may happen
0, 07/21/06 8:54:56 AM , like wat ?
0, 07/21/06 8:55:48 AM , nothins gon na happen
0, 07/21/06 8:55:56 AM , theyll be long gone
0, 07/21/06 8:57:24 AM , i cant wait to c u
0, 07/21/06 8:57:39 AM , was really sad when u werent on last night
0, 07/21/06 8:58:06 AM , it was nice chattin with HIS-GF though
1, 07/21/06 8:59:24 AM , what did u and HIS-GF talkbout
0, 07/21/06 8:59:40 AM , alot of stuff
0, 07/21/06 8:59:45 AM , shes nice
1, 07/21/06 9:00:03 AM , did she tell u things bout having sex with me
0, 07/21/06 9:00:23 AM , not really last night but bfore she did
1, 07/21/06 9:00:37 AM , what did she tell u before
0, 07/21/06 9:01:27 AM , that its fun lol
1, 07/21/06 9:01:48 AM , she didnt say anything bout oral sex or anything
0, 07/21/06 9:02:08 AM , umm dont think exactly
0, 07/21/06 9:02:18 AM , she said about more than 1 guy
1, 07/21/06 9:02:42 AM , what did she say bout that
0, 07/21/06 9:02:52 AM , that she did that
1, 07/21/06 9:03:17 AM , is that what u wanta do
0, 07/21/06 9:03:32 AM , if u wanted i guess
0, 07/21/06 9:04:05 AM , its cool just u lol
1, 07/21/06 9:04:11 AM , i know sexy
0, 07/21/06 9:05:13 AM , she knows alot huh
1, 07/21/06 9:06:47 AM , yea i guess
1, 07/21/06 9:06:52 AM , erin
1, 07/21/06 9:07:05 AM , how many days will they be gone
0, 07/21/06 9:07:14 AM , she said u know what ur doin too lol
0, 07/21/06 9:07:23 AM , they come back sunday
1, 07/21/06 9:07:28 AM , ok brb ok
0, 07/21/06 9:24:51 AM , wb
1, 07/21/06 9:25:49 AM , thanks
0, 07/21/06 9:26:19 AM , so wat r u doin ?
1, 07/21/06 9:27:12 AM , having to put something on disk real fast
1, 07/21/06 9:27:18 AM , have ur folks left yet
0, 07/21/06 9:27:19 AM , k cool
0, 07/21/06 9:27:23 AM , not yet
1, 07/21/06 9:27:39 AM , i am really scared bout coming there really i am
0, 07/21/06 9:27:52 AM , aww
1, 07/21/06 9:28:55 AM , i wanta see u but what if someone comes there
0, 07/21/06 9:29:09 AM , nobody ever comes here
0, 07/21/06 9:30:21 AM , n im not tellin anybody no way
0, 07/21/06 9:31:13 AM , grampa calls to chek on me
1, 07/21/06 9:31:28 AM , ok
0, 07/21/06 9:32:03 AM , im gon na go take a shower soon n get ready
1, 07/21/06 9:32:24 AM , ok
1, 07/21/06 9:32:30 AM , give me ur # again
0, 07/21/06 9:32:53 AM , EDIT NUMBER
0, 07/21/06 9:37:24 AM , r u there ?
1, 07/21/06 9:37:51 AM , yes
0, 07/21/06 9:38:26 AM , so wats up ?
1, 07/21/06 9:38:41 AM , i thought u were going to take a shower
1, 07/21/06 9:38:45 AM , so what r u wearing now
0, 07/21/06 9:38:56 AM , i was waiting to c if ur on ur way
0, 07/21/06 9:39:05 AM , im not gettin ready for nothin lol
1, 07/21/06 9:39:12 AM , i know
1, 07/21/06 9:39:17 AM , damn its a long drive
1, 07/21/06 9:39:22 AM , and i am scared as hell
0, 07/21/06 9:39:55 AM , i dont kno wat to do
1, 07/21/06 9:40:49 AM , wiwill they be gone again before u leave
0, 07/21/06 9:41:01 AM , dont think so
0, 07/21/06 9:41:48 AM , dont kno y ur so scared
0, 07/21/06 9:42:14 AM , nobody can even c our house much
0, 07/21/06 9:42:29 AM , its like way back from the road n thers trees all around
1, 07/21/06 9:42:37 AM , ok ok
1, 07/21/06 9:42:45 AM , so did they leave u money for food
0, 07/21/06 9:42:51 AM , yea
1, 07/21/06 9:42:59 AM , how much
1, 07/21/06 9:43:00 AM , haaaaaaaaa
0, 07/21/06 9:43:21 AM , wats so funny ? lol
0, 07/21/06 9:43:41 AM , they left like 40 but they bought alot of food
1, 07/21/06 9:44:07 AM , ok ok
1, 07/21/06 9:44:13 AM , i need to get this done
1, 07/21/06 9:44:16 AM , then i will come
0, 07/21/06 9:44:26 AM , k
0, 07/21/06 9:44:36 AM , wat r u doin ?
1, 07/21/06 9:44:46 AM , got ta put something on disk
1, 07/21/06 9:45:00 AM , trying to formate the disk now so it will print out
0, 07/21/06 9:45:15 AM , k
0, 07/21/06 9:45:41 AM , when do u think ?
1, 07/21/06 9:46:06 AM , think what
1, 07/21/06 9:46:13 AM , should take me 20 more mins
0, 07/21/06 9:46:18 AM , k
0, 07/21/06 10:02:40 AM , hey i was just playin with mapquest its shorter than u thot
0, 07/21/06 10:02:46 AM , says 2 hrs 30 min
1, 07/21/06 10:03:10 AM , ok send that stuff to my email
0, 07/21/06 10:03:16 AM , k
1, 07/21/06 10:03:21 AM , make sure i have ur # to ur cell and ur home
1, 07/21/06 10:03:23 AM , ok
0, 07/21/06 10:03:38 AM , k
1, 07/21/06 10:03:49 AM , i will call u in 30 mins when i am headed out the door
0, 07/21/06 10:03:59 AM , k
0, 07/21/06 12:02:52 PM , hey
1, 07/21/06 12:03:15 PM , boo i wont be able to come today i really want to
1, 07/21/06 12:03:18 PM , but i cant
1, 07/21/06 12:03:28 PM , i had to go by my job
1, 07/21/06 12:03:41 PM , had something go wrong with a cash aduit
0, 07/21/06 12:03:44 PM , 
1, 07/21/06 12:03:52 PM , erin i am sorry
1, 07/21/06 12:04:05 PM , if u dont wanta talk to me anymore i understand
0, 07/21/06 12:04:24 PM , im sry u had trbl at work
0, 07/21/06 12:04:34 PM , it is bad ?
1, 07/21/06 12:04:44 PM , nothing to do with me
1, 07/21/06 12:04:54 PM , but one of the manages cash was short
0, 07/21/06 12:05:05 PM , so wat do u have to do ?
1, 07/21/06 12:05:20 PM , fill out alot of paper work
1, 07/21/06 12:05:48 PM , sexy like i said if u dont want anything else to do with me i understand
0, 07/21/06 12:06:03 PM , dont u want anything to do with me ?
1, 07/21/06 12:06:21 PM , no jsut saying we will never get to meet
1, 07/21/06 12:06:31 PM , and i know that will be hard
0, 07/21/06 12:06:51 PM , oh i c u were just messin wit me just like HIS-GF said
1, 07/21/06 12:06:59 PM , noooooooooo
1, 07/21/06 12:07:04 PM , never that
1, 07/21/06 12:07:18 PM , i am a manager i run restarutns
0, 07/21/06 12:07:32 PM , wat does that mean ?
0, 07/21/06 12:07:56 PM , wat does it have to do with all that other stuff u said ?
1, 07/21/06 12:08:50 PM , ok
1, 07/21/06 12:08:56 PM , thats why i didnt come
1, 07/21/06 12:09:02 PM , cuz i may have to fire him
1, 07/21/06 12:09:06 PM , and work
1, 07/21/06 12:09:18 PM , thats how i got stuck working last night
0, 07/21/06 12:09:29 PM , wat about tomorrow ?
1, 07/21/06 12:09:47 PM , if i can get someone to cover i will come
1, 07/21/06 12:10:04 PM , i am not trying to just throw u alot of nonesence
0, 07/21/06 12:10:23 PM , mayb u never wanted to
1, 07/21/06 12:10:33 PM , sexy dont say that
1, 07/21/06 12:10:48 PM , do u think i would have spent all this time talking to u for nothing
0, 07/21/06 12:10:59 PM , idk
1, 07/21/06 12:11:28 PM , yea cuz i could have did alot of other things
1, 07/21/06 12:11:40 PM , i wouldnt just talk unless i wanted to see u
0, 07/21/06 12:11:54 PM , i could of did other things today too
0, 07/21/06 12:12:29 PM , still can i guess mayb
0, 07/21/06 12:12:43 PM , its ok
1, 07/21/06 12:13:46 PM , what can u do
1, 07/21/06 12:13:57 PM , oh u have other people to meet
0, 07/21/06 12:14:09 PM , no didnt
0, 07/21/06 12:14:18 PM , i thought u were comin
1, 07/21/06 12:14:28 PM , Erin
1, 07/21/06 12:14:29 PM , i was
1, 07/21/06 12:14:38 PM , i had planned to be there now
1, 07/21/06 12:14:47 PM , i got directions
1, 07/21/06 12:14:55 PM , and everything
0, 07/21/06 12:15:14 PM , yea
1, 07/21/06 12:15:55 PM , do u want me to leave u alone
1, 07/21/06 12:16:00 PM , and not talk to u again
0, 07/21/06 12:16:07 PM , that wat u want ?
1, 07/21/06 12:16:12 PM , no
1, 07/21/06 12:16:16 PM , but i feel so bad
1, 07/21/06 12:16:22 PM , what do u want me to do
0, 07/21/06 12:16:32 PM , w/e u wan na do
1, 07/21/06 12:16:47 PM , can i call u on ur home #
1, 07/21/06 12:16:52 PM , since no one is there
0, 07/21/06 12:17:38 PM , i dont think i should give u that u might call when my grandparents r her
0, 07/21/06 12:17:47 PM , plus u said ur not comin anyway
0, 07/21/06 12:19:06 PM , wat time do u work til ?
0, 07/21/06 12:22:55 PM , k guess ur not talkin
0, 07/21/06 12:25:33 PM , ok then
0, 07/21/06 12:26:12 PM , y should i give u my number u didnt even call bfore when u said u would
0, 07/21/06 12:26:24 PM , u said ud call when ur leaving
0, 07/21/06 12:30:35 PM , r u here ?
0, 07/21/06 12:31:42 PM , i cant give u their number cuz they took ther cell phones with them thats y they got me my own yesterday
0, 07/21/06 12:33:28 PM , ok guess ur done talking
0, 07/21/06 12:34:02 PM , i got ta find somethin else to do i guess
1, 07/21/06 12:34:26 PM , sexy
1, 07/21/06 12:34:33 PM , someone one came in my office
1, 07/21/06 12:34:38 PM , i wouldnt call u
1, 07/21/06 12:34:47 PM , unless u say its cool
0, 07/21/06 12:34:59 PM , they took ther phones i told u
0, 07/21/06 12:35:06 PM , thats u they got me my own
0, 07/21/06 12:35:09 PM , y
0, 07/21/06 12:35:40 PM , we always use ther cell so they dont have another one
1, 07/21/06 12:35:55 PM , ok so they dont have a home #
0, 07/21/06 12:36:16 PM , i cant give u ther cell phone theyd answer
1, 07/21/06 12:36:24 PM , ok
1, 07/21/06 12:36:34 PM , how many mins do u have on ur phone
0, 07/21/06 12:36:56 PM , idk my grandma just paid for it n i picked it out
0, 07/21/06 12:38:03 PM , i think its like 100 maybe idk
0, 07/21/06 12:39:12 PM , if u dont wan na then u dont
0, 07/21/06 12:39:24 PM , i can find somethin else i guess
0, 07/21/06 12:40:56 PM , i was really thinkin this might b a fun day
1, 07/21/06 12:41:40 PM , what boo
1, 07/21/06 12:41:46 PM , if i wanta do what
0, 07/21/06 12:41:59 PM , if u dont wan na come over
1, 07/21/06 12:42:10 PM , sexy i do
1, 07/21/06 12:42:16 PM , its not that i dont
1, 07/21/06 12:42:27 PM , had to come back to work
1, 07/21/06 12:42:36 PM , please dont make me feel bad
0, 07/21/06 12:43:12 PM , u said bfore ur never coming
1, 07/21/06 12:43:30 PM , i mean if i dont come this weekend
1, 07/21/06 12:43:42 PM , i wont have another chance to come will I
0, 07/21/06 12:43:50 PM , probly not
1, 07/21/06 12:44:17 PM , i will do my best to come this weekend i promise
0, 07/21/06 12:44:42 PM , like when ?
1, 07/21/06 12:44:59 PM , it will have to be tomorrow
0, 07/21/06 12:45:19 PM , u sure ?
1, 07/21/06 12:45:48 PM , baby dont make me feel bad
1, 07/21/06 12:45:56 PM , what r u wearing now
0, 07/21/06 12:46:05 PM , wat u wanted
1, 07/21/06 12:46:21 PM , do u have ur toes painted cute
0, 07/21/06 12:46:35 PM , yea i always do
1, 07/21/06 12:46:52 PM , what color damn i wanted to see u
0, 07/21/06 12:47:16 PM , kinda pink
1, 07/21/06 12:47:37 PM , mmmm ok so u have cute kissable feet huh
0, 07/21/06 12:47:51 PM , idk lol nobody ever kissed em
1, 07/21/06 12:48:28 PM , too bad u cant catch a ride here now
1, 07/21/06 12:48:33 PM , and i take u back
0, 07/21/06 12:48:45 PM , nobody around to im stuk
0, 07/21/06 12:49:00 PM , they left hours ago
1, 07/21/06 12:49:12 PM , i hope u know i didnt plan not to see u
0, 07/21/06 12:49:24 PM , not really sure
0, 07/21/06 12:49:30 PM , HIS-GF didnt think ud come
0, 07/21/06 12:49:39 PM , how come u said shed come to ?
1, 07/21/06 12:49:51 PM , well i was going to try and get her to
0, 07/21/06 12:50:13 PM , oh
0, 07/21/06 12:50:19 PM , she seemed to want to
0, 07/21/06 12:50:47 PM , y did she wan na come if she didnt think u would ?
1, 07/21/06 12:51:00 PM , well she should come get u
1, 07/21/06 12:51:02 PM , i dont know
1, 07/21/06 12:51:53 PM , i feel so bad
1, 07/21/06 12:52:51 PM , u there
0, 07/21/06 12:52:53 PM , yea
0, 07/21/06 12:53:21 PM , u want HIS-GF to come get me ?
1, 07/21/06 12:53:58 PM , yea
0, 07/21/06 12:54:00 PM , i trust her shes cool
1, 07/21/06 12:54:10 PM , yea she could
0, 07/21/06 12:54:26 PM , ok if u want
0, 07/21/06 12:54:38 PM , i got my cell now
0, 07/21/06 12:54:49 PM , so grampa can call me
0, 07/21/06 12:54:54 PM , wherever i am
1, 07/21/06 12:54:56 PM , so u could stay with her all weekend
1, 07/21/06 12:55:03 PM , and i can see u then
0, 07/21/06 12:55:20 PM , ok
1, 07/21/06 12:55:48 PM , she is not online now
0, 07/21/06 12:55:58 PM , i c
0, 07/21/06 12:56:10 PM , i sent her a offline bfore
1, 07/21/06 12:56:24 PM , do u want me to call u now
1, 07/21/06 12:56:27 PM , and talk tou
0, 07/21/06 12:57:14 PM , ok
0, 07/21/06 12:57:18 PM , u can call
1, 07/21/06 12:58:12 PM , ok i will
1, 07/21/06 1:00:42 PM , r u there
0, 07/21/06 1:00:54 PM , yea im waiting for u to call
0, 07/21/06 1:03:29 PM , wat happened ?
1, 07/21/06 1:08:11 PM , dont know
1, 07/21/06 1:08:22 PM , so u dont have a home phone u can call me back on
0, 07/21/06 1:08:44 PM , i know its a cheap phone
0, 07/21/06 1:08:53 PM , i can call u back if u want
1, 07/21/06 1:09:05 PM , but would it be with the same phone
0, 07/21/06 1:09:24 PM , yea
1, 07/21/06 1:09:41 PM , ok
1, 07/21/06 1:09:47 PM , how many mins do u have left
0, 07/21/06 1:09:57 PM , just let me recharge it a min
0, 07/21/06 1:10:13 PM , idk how many
1, 07/21/06 1:10:23 PM , ok so there is no way to check
0, 07/21/06 1:11:31 PM , i found it i can dial a number to check it like hold the # key
1, 07/21/06 1:11:48 PM , ok check it so u will know
0, 07/21/06 1:12:49 PM ,212
1, 07/21/06 1:13:17 PM , oh so u have 212 more mins
1, 07/21/06 1:13:20 PM , ok cool
0, 07/21/06 1:13:22 PM , yea
1, 07/21/06 1:13:52 PM , ok i will call u back ok
0, 07/21/06 1:14:07 PM , ok
0, 07/21/06 1:14:14 PM , im charging it now
0, 07/21/06 1:15:08 PM , i think itll b done in 5 mins
1, 07/21/06 1:15:15 PM , ok sexy i will wait
0, 07/21/06 1:15:23 PM , wat do u wan na talk about ?
1, 07/21/06 1:15:37 PM , i wanta let u know i was rubbing my dick thinking of u
0, 07/21/06 1:15:53 PM , oh lol
1, 07/21/06 1:16:05 PM , so i want u to rub ur clit for me
0, 07/21/06 1:16:13 PM , lol
1, 07/21/06 1:16:25 PM , so u wont huh
0, 07/21/06 1:16:32 PM , idk lol y ?
1, 07/21/06 1:16:40 PM , cuz i want u to
0, 07/21/06 1:17:29 PM , lol
1, 07/21/06 1:17:44 PM , so will u
0, 07/21/06 1:18:02 PM , idk talkin on the phone just isnt the same
0, 07/21/06 1:18:09 PM , guys tried that bfore
1, 07/21/06 1:18:29 PM , so u dont have to talk
1, 07/21/06 1:18:34 PM , just do it and moan
0, 07/21/06 1:18:38 PM , lol
0, 07/21/06 1:18:57 PM , its still just kinda fake lol
1, 07/21/06 1:19:19 PM , so u wouldnt like for me to do it
0, 07/21/06 1:19:34 PM , not on the phone lol
1, 07/21/06 1:20:37 PM , well would u do it this one time
0, 07/21/06 1:21:32 PM , mm i dont think so i think u just really dont wan na c me in person
1, 07/21/06 1:21:55 PM , helllllllll0
1, 07/21/06 1:21:59 PM , r u crazy
1, 07/21/06 1:22:08 PM , what is there not to like bout u
1, 07/21/06 1:22:18 PM , and not to wanta see bout u
0, 07/21/06 1:22:43 PM , idk
0, 07/21/06 1:23:05 PM , is she really comin ?
1, 07/21/06 1:23:26 PM , dont know
1, 07/21/06 1:23:29 PM , i hope she will
0, 07/21/06 1:23:47 PM , when ?
1, 07/21/06 1:23:54 PM , today
0, 07/21/06 1:24:04 PM , ok
1, 07/21/06 1:24:18 PM , and i see u tonight romorrow and tomorrow night
1, 07/21/06 1:24:22 PM , and u go home sunday
0, 07/21/06 1:24:27 PM , cool 
0, 07/21/06 1:24:49 PM , sounds lots less boring
1, 07/21/06 1:24:59 PM , yea i know
0, 07/21/06 1:25:13 PM , guess i should pack some stuff then
1, 07/21/06 1:25:22 PM , there
1, 07/21/06 1:25:25 PM , she is
1, 07/21/06 1:25:28 PM , lets ask her
0, 07/21/06 1:25:31 PM , k
0, 07/21/06 1:26:05 PM , u can ask her
0, 07/21/06 1:27:13 PM , did u ask ?
1, 07/21/06 1:27:21 PM , she said hold on
0, 07/21/06 1:27:24 PM , k
1, 07/21/06 1:29:25 PM , ok boo
0, 07/21/06 1:29:29 PM , k
0, 07/21/06 1:30:20 PM , wat did she say ?
1, 07/21/06 1:31:10 PM , she hasnt yet
0, 07/21/06 1:32:17 PM , so wats up ?
1, 07/21/06 1:32:28 PM , she is like damn
1, 07/21/06 1:32:30 PM , haaaaaaaaaaa
0, 07/21/06 1:32:55 PM , wat does that mean ?
1, 07/21/06 1:33:42 PM , she dont have money to come
0, 07/21/06 1:34:09 PM , oh well
1, 07/21/06 1:35:25 PM , is ur phone still chargering
0, 07/21/06 1:36:09 PM , y do u wan na call ?
1, 07/21/06 1:36:33 PM , yea
0, 07/21/06 1:36:54 PM , u dont wan na c me for real u just wan na talk
1, 07/21/06 1:37:04 PM , yes i do wanta see u
1, 07/21/06 1:37:08 PM , stop saying that
0, 07/21/06 1:37:48 PM , cuz the days like going fast
1, 07/21/06 1:38:17 PM , cn i call u
0, 07/21/06 1:38:23 PM , wat for ?
1, 07/21/06 1:38:33 PM , cuz i love u
0, 07/21/06 1:38:42 PM , u just wan na pretend
1, 07/21/06 1:38:54 PM , erin
1, 07/21/06 1:38:58 PM , yes or no
0, 07/21/06 1:39:13 PM , im not pretendin with u im sry
1, 07/21/06 1:39:29 PM , i will come see u
1, 07/21/06 1:39:41 PM , dont do this
0, 07/21/06 1:39:53 PM , so shes not coming ?
1, 07/21/06 1:40:08 PM , i am doing all i can ttrying to get u here
1, 07/21/06 1:40:15 PM , or me there
1, 07/21/06 1:40:28 PM , let me call u and stop being mean
0, 07/21/06 1:40:40 PM , im not being mean u r 
1, 07/21/06 1:40:48 PM , no i am not
1, 07/21/06 1:40:52 PM , can i call u
